FOODSTORE_ID,FOODSTORE_NAME,FOOD_CATEGORY,FOOD_CATEGORY_TAG,TAG_AGE,TAG_GENDER,TAG_STORE,WORKING_TIME,store_num,ADDRESS,area,img_url,Latitude,longitude,menu_NameSearch,menu_PriceSearch
7976587,신토불이 장안직영점,고기,1,60~69,male,가격,매일 11:30 ~ 22:00,02-2212-5292,서울 동대문구 사가정로 278,장안동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8BFAC809AAB44117B29CD60D15A543A1,37.5798144,127.0758074,"2인세트,3인세트,4인세트,금상첨화(4인),금상첨화(5인),물냉면","39,000/55,000/70,000/69,000/89,000/7,000"
16041371,북배산 흑염소요리,고기,1,30~39,female,분위기,매일 11:30 ~ 21:50,02-2246-6610,서울 동대문구 장한로 64,장안동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9E6B1B1699704718BA3D6F9B5D8884BA,37.566637,127.0683975,"흑염소사골탕(보통),흑염소우거지탕(보통),흑염소수육(1인분),흑염소전골(1인분),흑염소무침(1인분)","15,000/15,000/34,000/30,000/30,000"
11395414,금강산숯불갈비,고기,1,40~49,male,가격,월~토 11:00 ~ 22:00,02-929-5052,서울 동대문구 하정로3길 7,신설동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F79FDBD8BEA2C410E813A4667982B592C,37.5754412,127.026106,"돼지갈비,소갈비살,삼겹살,냉동삼겹살,LA갈비,한우육회","16,000/19,000/15,000/13,000/23,000/30,000"
12694068,이천농장,고기,1,20~29,female,가격,,02-2212-3010,서울 동대문구 장한로 151,장안동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6C4AD85FC1464F8AA98EAC51A4312950,37.5740057,127.0716,"한우차돌박이,한우육사시미(200g),한우등심,한우소한마리,한우특수부위,육회비빔밥","46,000/27,000/62,000/68,000/74,000/10,000"
15404554,마포숯불등심갈매기살,고기,1,30~39,female,맛,매일 11:00 ~ 22:30,02-963-1914,서울 동대문구 고산자로33길 15,용두동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F03362AD09AE143A388ED649D68248FC6,37.5774884,127.03731,"한우등심(200g),갈매기살(200g),생갈비살(200g),생삼겹살(200g)","38,000/14,000/16,000/15,000"
21393320,옛집한우허파,고기,1,20~29,male,주차,,02-2217-7634,서울 동대문구 사가정로 222,장안동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F08A3C3DCE15C4D07B64ED58563C9FCA4,37.5785496,127.0696529,"허파,수구레,양","7,000/13,000/13,000"
1738354727,그남자의돼지갈비,고기,1,20~29,male,가격,월수목금토일 12:00 ~ 22:30,02-3394-9765,서울 동대문구 사가정로 238,장안동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F931CC6043F2C4A4091A04A045F69F31E,37.5785714,127.0712716,"무한리필(1인),무한리필(5~7세),무한리필(8~10세),소고기된장찌개,물냉면","13,900/5,900/7,900/3,000/4,000"
22728781,곽만근갈비탕 휘경점,고기,1,50~59,female,서비스,매일 11:00 ~ 22:00,02-2217-7001,서울 동대문구 망우로 122-1,휘경동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9F8C438F5E654623A982CCFB5E558E7C,37.5911595,127.0667784,"매운갈비찜(1인),갈비전골(1인),갈비탕,전복갈비탕,뚝배기육개장","17,000/16,000/11,000/16,000/9,000"
1296031496,우리동네연탄구이,고기,1,30~39,female,서비스,,02-2213-6366,서울 동대문구 천호대로 281,답십리동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFAC1A067791F4539B2C0F262694E66C9,37.5674295,127.0524947,"김치찌개(중),김치찌개(소),냉면,껍데기,소금구이(목살)(1인분)","15,000/7,000/5,000/7,000/11,000"
22321266,진미육가,고기,1,40~49,male,분위기,매일 11:00 ~ 22:30,02-2216-7070,서울 동대문구 장한로 24,장안동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F29DFB5CC92C8467CB548197CA93C31C4,37.5634033,127.0662531,"생굴,제주흑돼지오겹살(150g),제주오겹살(180g),제주생갈비(180g),통삼겹살(150g),통목살(150g)","7,000/17,000/16,000/16,000/13,000/13,000"
1916380198,마장동동바곱창 본점,고기,1,40~49,female,맛,매일 16:00 ~ 24:00,02-2217-9294,서울 동대문구 고미술로 36 1층,답십리동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F54088643AEFD4604AFE6FF93B6F878C1,37.5680641,127.0518527,"소곱창(200g),소대창(200g),소막창(200g),염통(180g),오드레기(떡심)(180g)","20,000/18,000/18,000/12,000/12,000"
1489370509,경동연탄불돼지갈비,고기,1,40~49,female,서비스,매일 11:00 ~ 22:00,02-960-3360,서울 동대문구 약령서1길 34,제기동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4ADEFC4F7B9644F4ADAB08F7A7AD9F96,37.5800135,127.0364736,"돼지갈비(300g),콩국수,냉면,비빔국수,바지락칼국수","13,000/7,000/6,000/6,000/6,000"
8967560,마포숯불갈비,고기,1,20~29,female,맛,매일 10:00 ~ 21:30 ,02-969-8975,서울 동대문구 회기로8길 4 1층 마포숯불갈비,제기동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FDE4662E2ADDD485DB84609630DF8FF54,37.5908946,127.039368,"김치찌개,돼지갈비(250g),삼겹살(200g),갈비살(180g),양념소갈비(1대),양념게장(1kg)","8,000/16,000/16,000/28,000/34,000/24,000"
44848947,램반장,고기,1,30~39,male,가격,화~목 17:00 ~ 22:00,02-2216-7245,서울 동대문구 전농로 24 계림빌딩 1층 101102호,답십리동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FA8695EC064F4409A96579990538DD258,37.5670144,127.0569146,"양갈비숯불구이,양등심숯불구이,이베리코목살숯불구이,닭정육숯불구이","29,000/26,000/18,000/16,000"
1912511834,순대야족발먹자,고기,1,60~69,male,가격,매일 11:00 ~ 23:00,02-2212-1031,서울 동대문구 장한로2길 25-5,장안동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1896D2495A5D434CB249CC1CC1911DCF,37.5624441,127.0668763,"황칠순대국,순대국,앞다리,뒷다리,매운족발","9,000/9,000/30,000/28,000/30,000"
22115796,퐈이야,고기,1,40~49,male,주차,화~일 16:00 ~ 22:00,02-960-1541,서울 동대문구 왕산로 278 2층,전농동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F02947854893B4EDCB5F0AE9019D9A1F1,37.5852344,127.0514199,"꽃목살(200g),꽃갈비살(200g),항정살(200g),흑돼지삼겹살(200g),벌집껍데기(200g),커플세트","13,000/13,000/13,000/11,000/11,000/31,500"
505683747,갈풍집,고기,1,60~69,female,분위기,매일 17:00 ~ 02:00,02-2245-2212,서울 동대문구 장한로2길 41,장안동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F62C52254DC1B40CFA4FB6A23E68AA029,37.5620352,127.0675832,"마늘갈비살,매콤갈비살,풍미갈비살,토시살","15,000/15,000/15,000/16,000"
501749341,꾸워봐,고기,1,40~49,female,가격,매일 11:00 ~ 23:00,02-2214-8264,서울 동대문구 왕산로37길 15,청량리동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F67829360A33F4426BA8AF9C7372E893B,37.5807238,127.04405,"이베리코꽃목살(180g),이베리콘꽃삼겹(180g),이베리코황제살(180g),이베리코갈비살(180g),이베리코양념목살(180g),이베리코항정살(180g)","13,000/13,000/15,000/13,000/13,000/12,000"
1651891091,마약고기,고기,1,50~59,female,서비스,,02-927-2992,서울 동대문구 무학로36길 56,용두동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2702C7E95D7D4D41A3BB1DB545823B0B,37.5772772,127.0335201,"가브리살(1인분),주먹고기(1인분),목향정살(1인분),돼지껍데기(2장),양송이버섯","12,000/11,000/12,000/8,000/5,000"
335621006,경성고기꾼 고려대점,고기,1,30~39,female,서비스,월수목금토일 11:30 ~ 22:00 ,02-929-0912,서울 동대문구 안암로 160 1층,제기동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F04F6EBC3DCD749B789C5795F38A41DC2,37.5887455,127.0354892,"모듬구이(170g),등심(170g),토시살(170g),갈비살(170g),살치살(170g)","12,000/12,000/12,000/12,000/14,000"
17825158,동의보쌈칼국수냉면,고기,1,60~69,male,가격,화~일 11:00 ~ 23:00,02-2242-6363,서울 동대문구 장한로 157,장안동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAC80AC7F55C344308F9E6C8878F8BE39,37.5744742,127.0715942,"감자만두,마늘보쌈(소),마늘보쌈(중),마늘보쌈(대),마늘보쌈(특대),칼국수","6,000/26,000/31,000/37,000/42,000/9,000"
1663159789,도톰 장한평점,고기,1,20~29,female,서비스,,010-5950-9850,서울 동대문구 천호대로85길 28 1층,장안동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F75706E26313B4BE794D3216ACDFEE8C3,37.5631643,127.0667881,"도톰삼겹살,도톰목살,가브리살,항정살","15,000/15,000/15,000/17,000"
27515215,휘경곱창,고기,1,40~49,male,분위기,매일 14:00 ~ 24:00,02-959-7973,서울 동대문구 휘경로14길 15-1,휘경동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4011A35CDC9B4E87A4B3762B3B1DE11D,37.594529,127.0633165,"야채곱창(1인분),알곱창(1인분),치즈곱창(1인분)","10,000/11,000/13,000"
15698453,등갈비의신화,고기,1,50~59,female,가격,월~금 15:00 ~ 24:00,02-2247-4004,서울 동대문구 서울시립대로 147 지층 B01호,전농동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FABC4ED5A1F70476FBE851E5E187065CA,37.5832481,127.053166,"LA갈비(600g),소갈비살(100g),등갈비(약700g)","45,000/8,900/18,000"
1897911526,위대한족보 청량리점,고기,1,20~29,female,분위기,매일 11:30 ~ 23:00 ,02-2212-8009,서울 동대문구 전농로 217-3,전농동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1208045408,37.5835538,127.0530829,"앞다리왕족(중),튀김왕족(중),전통보쌈(중),반반족발(대),냉채족발(중)","24,000/26,000/24,000/32,000/24,000"
16590699,일번지곱창,고기,1,30~39,female,서비스,매일 12:00 ~ 05:00,02-2243-7621,서울 동대문구 전농로4가길 12,답십리동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB29D9ADD62A540A4932295152BCF8FB3,37.5670338,127.0582274,"곱창전골(중),만두전골,뼈없는닭발(1인),닭똥집,오뎅탕","26,000/12,000/12,000/12,000/8,000"
8485782,마포보쌈 본점,고기,1,60~69,male,주차,,02-923-6366,서울 동대문구 하정로3길 14,신설동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEF873DEBC1C249468292FDABD51A7D7A,37.5755556,127.0257762,"보쌈(대),보쌈(중),보쌈(소),특정식,보쌈정식","42,000/34,000/27,000/10,000/8,000"
139302073,왕도숯불갈비,고기,1,50~59,male,분위기,,02-959-2522,서울 동대문구 약령시로 122,제기동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFCA2090C41234FBEA18DC479889347C6,37.5829718,127.0434778,"한우생등심,등심주물럭,양념소갈비,돼지갈비,소갈비살","43,000/43,000/29,000/15,000/19,000"
16789951,오리명가,고기,1,50~59,male,서비스,,02-2243-1188,서울 동대문구 한천로24길 67,장안동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F82C9022D8BFB4DC48A13B90AC6221DCC,37.5692779,127.0685117,"오리능이백숙(한마리),오리옻백숙(한마리),오리누룽지백숙(한마리),닭볶음탕,오리로스(400g)","55,000/55,000/50,000/35,000/25,000"
624503910,금의환향 장안점,고기,1,30~39,male,맛,매일 11:00 ~ 22:00 ,0507-1346-0678,서울 동대문구 장한로13길 11-4 1층,장안동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F374F3A4E68684F4E86DAA0D39628503C,37.5667065,127.0669364,"한우등심스테이크,한우새우살스테이크,한우살치살스테이크,수제함박스테이크,오가닉들기름육회,볼로네제파스타","39,000/49,000/46,000/16,800/27,000/16,800"
1451305225,어흥식당 회기2호점,고기,1,50~59,male,가격,영업시간 월~토 11:30 ~ 21:00 ,02-964-1104,서울 동대문구 회기로13길 22 1층,회기동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FE794E8C3E3B34DB2A85EC6E5AFE40BFC,37.5924772,127.051226,"어흥반반콤보,스테이크(중),불떡함박,칠리치즈,오리지날","13,800/9,800/8,900/8,900/6,900"
419945923,신설동그집돼지,고기,1,40~49,female,분위기,매일 15:00 ~ 24:00,02-927-9792,서울 동대문구 왕산로 60 1층,용두동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8F2FBAA1071140B296CF151384BC23DB,37.5772388,127.0299318,"1kg세트(1000g),개이득세트(720g),청춘통삼겹바베큐(1인분),젊은통삼겹바베큐(1인분),청춘목살바베큐(220g)","70,000/50,000/12,000/10,000/13,000"
1345425954,정영진허브영양족발,고기,1,20~29,male,주차,매일 15:00 ~ 02:00,02-967-6295,서울 동대문구 휘경로3길 11-2,이문동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F209A865098A24E558D939062DE084A19,37.5960089,127.0624599,"왕족발(중),불족발(중),미니족발,보쌈(중),뼈없는닭발","28,000/31,000/20,000/28,000/20,000"
509345911,박가족발 장안본점,고기,1,50~59,female,서비스,,0507-1434-6672,서울 동대문구 장한로27가길 37 1단지 102동 상가동 104호,장안동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAE09D94CEA60425B95D1FD7E36B3D0CF,37.5743036,127.0705208,"박가왕족(중),박가반반족(대),박가보쌈(중),박가불보쌈(중),쟁반국수(중)","25,000/32,000/25,000/28,000/6,000"
23182885,화덕고 외대앞본점,고기,1,40~49,female,가격,,02-959-5327,서울 동대문구 이문로 88-13 1층,이문동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F57C578B81DBA4BA088FE669A373295C0,37.5949519,127.0598347,"모듬스페셜(2인),가브리살(180g),삼겹살(180g),목살(180g),고추장닭갈비(200g)","19,500/8,500/7,500/8,000/7,000"
16586999,소문난 보배곱창,고기,1,60~69,female,서비스,화~일 16:00 ~ 22:00,02-963-7323,서울 동대문구 고산자로 539-1,제기동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB5EA00CA1DAF4E21BCB0BB21389F5F87,37.5876169,127.0374173,"야채곱창,순대곱창,오돌뼈,볶음밥","10,000/11,000/10,000/2,000"
914437083,자매양꼬치 장한평역점,고기,1,20~29,female,분위기,매일 14:00 ~ 02:00,02-6405-6889,서울 동대문구 천호대로85길 11 1층,장안동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F97C7CEA8CA9C41DD802AF53D9135F402,37.5626272,127.066093,"양갈비살꼬치(1인),양고급갈비2대,양등심(180g),양모듬구이,양늑간살(180g),양살치살(180g)","17,000/27,000/20,000/60,000/20,000/20,000"
1135959222,이문동그집 회기역직영점,고기,1,60~69,male,맛,화~일 12:00 ~ 22:00,02-966-7891,서울 동대문구 회기로28길 14 1층,휘경동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F3422F929E88142118F31EE572799310C,37.5891747,127.0562614,"한우차돌박이(130g),대패삼겹살(150g),소곱창전골(1인),된장찌개,한우해장국","14,000/5,000/12,000/6,000/7,000"
11891906,등나무집,고기,1,60~69,male,서비스,영업시간 매일 11:00 ~ 22:00,02-843-8989,서울 동작구 대림로 52,신대방동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F112F0D474F6A8C7707,37.4882224,126.9078643,"꼬리찜대(3인),꼬리찜중(2인),소머리수육,알도가니수육,도가니무침,양지수육","110,000/77,000/35,000/53,000/43,000/36,000"
1272818926,다독이네숯불구이,고기,1,50~59,male,맛,영업시간 화~일 16:00 ~ 22:00,02-6101-9299,서울 동작구 노량진로 106-5 1층,노량진동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FF940E7199B0E4C16880A638C7162CAE7,37.5129677,126.9378069,"뼈삼겹갈비(200g),돼지갈비(200g),생삼겹살(200g),소갈비살(150g),껍데기(200g),육전냉면","13,000/11,000/14,000/15,000/9,000/9,000"
9309265,운봉산장,고기,1,50~59,female,가격,영업시간 월~토 17:00 ~ 21:40,02-815-2850,서울 동작구 장승배기로 118-1,노량진동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1140D61A4BD0FC766F,37.5081068,126.9403415,"전골(대),전골(소),전골(중),뚝배기탕,된장찌개,수육","50,000/30,000/40,000/15,000/7,000/25,000"
63778027,훈장골 사당점,고기,1,30~39,male,맛,영업시간 매일 11:00 ~ 22:00,02-525-9100,서울 동작구 동작대로 7 신광빌딩 지하1층,사당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF1CF843E68C246289E7B8F3C340AA114,37.4771723,126.9811297,"한우살치살(160g),한우등심(160g),한우갈비살(160g),한우등심육회(200g),훈장소양념갈비(300g)","48,000/42,000/42,000/30,000/34,000"
26874375,호우양꼬치 이수점,고기,1,50~59,female,서비스,월~토 15:00 ~ 03:00,010-7299-6697,서울 동작구 동작대로27다길 9,사당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0E57E7343E0A4559BC529C76059762A9,37.4871874,126.9805979,"양고급갈비(1인분),양꼬치(1인분),양갈비살(1인분),어향가지,옥수수국수","25,000/12,000/13,000/15,000/6,000"
12122085,낙성곱창,고기,1,30~39,female,서비스,매일 14:00 ~ 02:00,02-3474-5777,서울 동작구 동작대로19길 60,사당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBDA3B16BFDA14D1FA24DFD1CCCCFFA2F,37.4836272,126.9783849,"모듬,곱창,대창,막창,염통","23,000/23,000/23,000/23,000/15,000"
1607234004,천하무족,고기,1,50~59,female,분위기,영업시간 월~금 14:00 ~ 23:00,02-595-3308,서울 동작구 동작대로7길 74 1층,사당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F25C36D54BDA843E0B8B900E883C08AFE,37.4779254,126.9785982,"족발(뒷발)(중),냉채족발(중),불족발(중),족발대(앞발),보쌈(대),보쌈(중)","33,000/37,000/37,000/37,000/42,000/35,000"
928908713,곱창나라,고기,1,50~59,male,서비스,영업시간 매일 16:00 ~ 24:00,02-595-9292,서울 동작구 동작대로27가길 41 1층,사당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5543FBF84882453BB8529EAA251E093B,37.4856615,126.9812744,"모듬(250g),곱창(200g),막창(200g),대창(200g),차돌박이(150g),곱창전골(소)","20,000/20,000/20,000/20,000/20,000/28,000"
1763896283,모소리 사당점,고기,1,20~29,female,서비스,영업시간 매일 17:00 ~ 23:30,070-7543-8335,서울 동작구 사당로 243-5 1층,사당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F28B585F7078847DA8C411B9FBDF30534,37.4834534,126.9749725,"모소리살(120g),가오리살(120g),가로막살(120g),구멍살(120g),삼각살(120g)","12,000/12,000/12,000/12,000/12,000"
1829599839,토방소곱창,고기,1,50~59,male,가격,,010-9988-2926,서울 동작구 동작대로7길 11,사당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F72BA50727E054DA0A012DFF81E315263,37.479838,126.9809691,"모듬곱창(1인),소곱창(1인),소막창(1인),소대창(1인),염통(1인),소곱창전골","22,000/23,000/19,000/19,000/10,000/38,000"
27221093,사당양꼬치,고기,1,30~39,female,분위기,매일 12:00 ~ 01:00,02-588-8188,서울 동작구 사당로30길 163,사당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0179CFE533324E3CBF85668F02B4DF49,37.4774938,126.9807974,"마라탕(중),마라구수개(소),왕가지튀김(소),궁보기정,콜라닭날개","12,000/15,000/15,000/15,000/15,000"
308745920,육가온 보라매점,고기,1,40~49,male,가격,영업시간 매일 11:00 ~ 22:00,02-842-7755,서울 동작구 보라매로5길 43 보라매삼성쉐르빌 112호,신대방동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCAAAE246BB9C408EA5ACCD8A7EBC1DAB,37.4913649,126.9233445,"SGP통삼겹(150g),듀록생오겹살(150g),SGP숄더랙,SGP꽃목살(150g)","18,000/23,000/35,000/18,000"
92485873,그릴진 이수직영점,고기,1,60~69,female,맛,매일 16:30 ~ 01:00,02-532-4135,서울 동작구 동작대로27다길 31,사당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0FAFDB908B2647BE818FB2526DA65C6B,37.4860607,126.9805567,"숯불진삼겹(180g),숯불꽃목살(180g),명품항정살(150g),한우꽃등심(150g),한우차돌박이(150g)","14,000/14,000/16,000/33,000/21,000"
13298476,초록애 대방점,고기,1,60~69,male,가격,영업시간 매일 10:00 ~ 22:00,02-823-9600,서울 동작구 여의대방로54길 5,대방동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5A1E045DE01646D597DB4A2DE54F1917,37.5119864,126.925944,"생오리구이,오리주물럭,오리훈제,오리백숙,한돈생삼겹","13,000/13,000/13,000/59,000/14,000"
1200734080,갈비연구소,고기,1,20~29,male,맛,영업시간 월~토 16:30 ~ 22:00,02-6012-0101,서울 동작구 동작대로23길 10 1층,사당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FFA3CBAE68B48418BB591D5734C4D22F7,37.4843725,126.9812241,"수제양념돼지갈비750g,투뿔한우모듬500g,모듬세트(1100g),투뿔한우갈비살살치살300g,숯불생돼지갈비(220g),수제양념돼지갈비(250g)","45,000/129,000/89,000/79,000/17,000/17,000"
8245887,논고을 사당점,고기,1,40~49,male,서비스,매일 11:00 ~ 01:00,02-525-9203,서울 동작구 남부순환로269길 12,사당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1918DD50503DCEC72D,37.4774014,126.9784357,"제주1&1모둠(300g),잔치국수,갈비살(150g),소막창(170g),꼬소물냉면,꼬소비빔냉면","20,000/4,000/16,000/16,000/6,000/6,000"
19658658,세종대왕숯불갈비 보라매점,고기,1,20~29,female,분위기,영업시간 매일 11:30 ~ 22:00,02-823-2517,서울 동작구 여의대방로 136,대방동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F88541D02CCAF40FAB18B725AF0C837C6,37.4992248,126.9206871,"돼지왕갈비(250g),소생갈비(200g),한우갈비살(150g)","20,000/40,000/48,000"
16820939,시래불고기 화풍정,고기,1,60~69,male,맛,영업시간 매일 11:00 ~ 22:00,02-814-3392,서울 동작구 상도로 102 성대시장 2층,상도동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FCCBDF948DAD04B80B49DC28704CD5F23,37.4999382,126.93176,"시래불고기(1인),불고기전골,오리훈제까나페,시래보신전골(중),한우육회(150g),시래기소고기보신탕","20,000/12,000/21,000/39,000/27,000/10,000"
12081572,빈빈양꼬치,고기,1,50~59,female,가격,매일 14:00 ~ 02:00,02-886-0108,서울 동작구 남부순환로271길 31,사당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F954B26952847470AAF86F06853D43A1A,37.4782256,126.9799734,"고급양갈비,빈빈양갈비,양꼬치(1인분),양꼬치(매운맛)(1인분),마라쇼룽샤(소)","18,000/18,000/12,000/12,000/35,000"
551513191,방배양곱창,고기,1,40~49,male,서비스,영업시간 월~금 16:00 ~ 24:00,02-6406-0079,서울 동작구 동작대로23길 27,사당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F13D7D54C6F8545F58205D4BA11CB95CB,37.4840935,126.9802103,"특양,우설,곱창,대창,홍창,염통","26,000/28,000/23,000/23,000/22,000/17,000"
16476498,연탄집,고기,1,30~39,male,서비스,매일 11:00 ~ 01:00,02-813-9288,서울 동작구 노량진로16길 30,노량진동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0BE30173499B4388BFCD3B724594E037,37.5122928,126.9439359,"삼겹살(150g),목살(150g),항정살(150g),고추장삼겹,돼지갈비","7,000/7,000/8,000/9,000/9,000"
956319941,족발의발견,고기,1,20~29,male,주차,매일 14:00 ~ 01:00,02-873-5577,서울 동작구 동작대로1길 32 1층,사당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD151C46A274E4D6E83B9481CC5D79617,37.4774109,126.9795436,"족발(대),족발(중),불족발(대),불족발(중),보쌈(대),보쌈(중)","36,000/32,000/37,000/33,000/39,000/34,000"
